,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classify__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.06810593605041504,0.013043445412735586,0.49224119186401366,0.007699494271806451,3,{'classify__n_neighbors': 3},0.858094262295082,0.8596311475409836,0.8560450819672131,0.8673155737704918,0.8646847770374168,0.8611541685222376,0.004200321310941066,5,0.9175099269886,0.9154604841808633,0.9134110413731267,0.912770590495709,0.9180327868852459,0.915436965984709,0.0021094992465996595
1,0.07099299430847168,0.013279991377741874,0.5523203372955322,0.01594884017616647,5,{'classify__n_neighbors': 5},0.860655737704918,0.8616803278688525,0.8688524590163934,0.875,0.8718605843157355,0.8676098217811798,0.005616868289812233,4,0.8981683104905853,0.8998334827718714,0.8984244908415524,0.8961188676828488,0.8974129098360656,0.8979916123245847,0.0012209145637821664
2,0.07258734703063965,0.016601454977501852,0.5836115837097168,0.04064051219926374,7,{'classify__n_neighbors': 7},0.8647540983606558,0.8632172131147541,0.8683401639344263,0.8765368852459017,0.8744233726294208,0.8694543466570316,0.005236203662736048,2,0.8915076213654413,0.8934289739976944,0.8925323427693096,0.8934289739976944,0.8880635245901639,0.8917922873440608,0.0019944861408912784
3,0.06796150207519532,0.011774699415853322,0.5856345653533935,0.03703759055228019,9,{'classify__n_neighbors': 9},0.8596311475409836,0.8632172131147541,0.8693647540983607,0.8765368852459017,0.8713480266529985,0.8680196053305996,0.005980987643281003,3,0.8889458178557704,0.889330088382221,0.8849750224157807,0.8847188420648137,0.8844774590163934,0.8864894459469959,0.002171617855306533
4,0.06803760528564454,0.012946953864531749,0.5711485385894776,0.014044962997175827,11,{'classify__n_neighbors': 11},0.8591188524590164,0.867827868852459,0.8719262295081968,0.8775614754098361,0.8723731419784726,0.8697615136415962,0.006153880404376409,1,0.884334571538363,0.8836941206609453,0.8827974894325605,0.8813884975022416,0.882172131147541,0.8828773620563304,0.001049857325916265
