,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classify__max_depth,param_classify__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
13,1.5052991390228272,0.021053677779274388,0.006481981277465821,0.00014482766760228632,4,0.9,"{'classify__max_depth': 4, 'classify__subsample': 0.9}",0.8954918032786885,0.8995901639344263,0.9042008196721312,0.8995901639344263,0.9036391594054332,0.9005024220450212,0.003171371829938422,3,0.9405661585756373,0.9403099782246702,0.9389009862943513,0.9387728961188677,0.9382684426229508,0.9393636923672954,0.0009059901793788037
14,1.6121621131896973,0.009803270936428878,0.006547307968139649,0.00021223446078214118,4,1.0,"{'classify__max_depth': 4, 'classify__subsample': 1.0}",0.8975409836065574,0.8975409836065574,0.9057377049180327,0.8970286885245902,0.9031266017426961,0.9001949924796868,0.0035617130984546223,4,0.9386448059433842,0.9380043550659665,0.93813244524145,0.9376200845395158,0.9359631147540983,0.937672961108883,0.0009156200624470167
15,1.361912488937378,0.015413672576761983,0.007669830322265625,0.00039795520842321463,5,0.6,"{'classify__max_depth': 5, 'classify__subsample': 0.6}",0.8949795081967213,0.8949795081967213,0.8965163934426229,0.8965163934426229,0.9000512557662738,0.8966086118089924,0.0018534704221986828,24,0.9551684385807608,0.9538875368259254,0.9559369796336621,0.9536313564749583,0.9529969262295082,0.954324247548963,0.0010720223371102349
16,1.5278815746307373,0.00600008068187425,0.00735626220703125,9.698914684381123e-05,5,0.7,"{'classify__max_depth': 5, 'classify__subsample': 0.7}",0.899077868852459,0.8949795081967213,0.9006147540983607,0.8975409836065574,0.902614044079959,0.8989654317668115,0.002606220149222972,11,0.9568336108620469,0.9555527091072115,0.9551684385807608,0.9576021519149481,0.9573514344262295,0.9565016689782395,0.0009717383963179336
17,1.7045660972595216,0.018818307583452064,0.007286453247070312,0.0002607456416304668,5,0.8,"{'classify__max_depth': 5, 'classify__subsample': 0.8}",0.8872950819672131,0.8960040983606558,0.8970286885245902,0.8975409836065574,0.9051768323936443,0.8966091369705321,0.005684495735720025,23,0.9590111438452671,0.9567055206865633,0.9595235045472013,0.9592673241962342,0.9551741803278688,0.9579363347206268,0.0017082304161239925
18,1.8592386722564698,0.016539490682155853,0.007228183746337891,0.000420463460840309,5,0.9,"{'classify__max_depth': 5, 'classify__subsample': 0.9}",0.8929303278688525,0.8980532786885246,0.9031762295081968,0.8985655737704918,0.902614044079959,0.8990678907832048,0.003698785987183209,10,0.9599077750736519,0.9587549634943,0.9572178813884975,0.9597796848981683,0.9556864754098361,0.9582693560528908,0.0016110987605822797
19,2.0083052635192873,0.01055067649514534,0.00710763931274414,0.00038516539089891884,5,1.0,"{'classify__max_depth': 5, 'classify__subsample': 1.0}",0.8934426229508197,0.9011270491803278,0.9036885245901639,0.8975409836065574,0.9082521783700667,0.9008102717395869,0.005074192650796506,2,0.9583706929678494,0.9569617010375304,0.957345971563981,0.9559369796336621,0.9556864754098361,0.9568603641225717,0.0009754825065176955
20,1.6351396560668945,0.014124623844064018,0.007868480682373048,0.0002989268299019235,6,0.6,"{'classify__max_depth': 6, 'classify__subsample': 0.6}",0.8883196721311475,0.8934426229508197,0.8949795081967213,0.8970286885245902,0.9015889287544849,0.8950718841115528,0.0043487089177524025,29,0.9741257845523248,0.9727167926220059,0.9715639810426541,0.9736134238503906,0.9734887295081968,0.9731017423151144,0.0008914185977470266
21,1.8503542423248291,0.018602526994807043,0.008391761779785156,0.0007139241953286798,6,0.7,"{'classify__max_depth': 6, 'classify__subsample': 0.7}",0.8878073770491803,0.8929303278688525,0.9016393442622951,0.8944672131147541,0.9010763710917479,0.8955841266773661,0.005207655662772707,28,0.9745100550787754,0.9737415140258742,0.9754066863071602,0.9754066863071602,0.9722079918032787,0.9742545867044496,0.0011976414607395673
22,2.028554630279541,0.011592112896436397,0.00802769660949707,0.00033203026307052254,6,0.8,"{'classify__max_depth': 6, 'classify__subsample': 0.8}",0.8944672131147541,0.8980532786885246,0.8995901639344263,0.8913934426229508,0.9036391594054332,0.8974286515532178,0.00421489186270519,19,0.9760471371845779,0.9766875880619956,0.9759190470090944,0.9745100550787754,0.9764344262295082,0.9759196507127903,0.0007560336793156066
23,2.2419260501861573,0.014656774413132768,0.008031797409057618,0.0003032075247990608,6,0.9,"{'classify__max_depth': 6, 'classify__subsample': 0.9}",0.8883196721311475,0.8980532786885246,0.9006147540983607,0.891905737704918,0.9046642747309073,0.8967115434707715,0.005895769919760071,22,0.9755347764826438,0.9778403996413475,0.9750224157807096,0.9773280389394133,0.9755379098360656,0.9762527081360359,0.001115085862244535
24,2.41169695854187,0.01775381097277087,0.007750558853149414,9.278243952136462e-05,6,1.0,"{'classify__max_depth': 6, 'classify__subsample': 1.0}",0.8878073770491803,0.8965163934426229,0.899077868852459,0.8949795081967213,0.9067145053818555,0.8970191305845677,0.006123853411556811,21,0.9770718585884463,0.9743819649032919,0.9761752273600615,0.9734853336749071,0.9733606557377049,0.9748950080528823,0.0014820439859201903
25,1.9327860832214356,0.016971395303869066,0.00908517837524414,0.00031202221202256586,7,0.6,"{'classify__max_depth': 7, 'classify__subsample': 0.6}",0.8867827868852459,0.8908811475409836,0.8954918032786885,0.891905737704918,0.9010763710917479,0.8932275693003169,0.004806632902289468,30,0.985781990521327,0.9856539003458434,0.9829640066606892,0.9856539003458434,0.9829661885245902,0.9846039972796585,0.0013389733173347076
26,2.1625409603118895,0.008886729041876063,0.008905124664306641,0.0003185072124501036,7,0.7,"{'classify__max_depth': 7, 'classify__subsample': 0.7}",0.8878073770491803,0.8934426229508197,0.9001024590163934,0.8939549180327869,0.9036391594054332,0.8957893072909228,0.005528228970531255,26,0.9873190726271295,0.9882157038555143,0.9846291789419751,0.9869348021006789,0.9860399590163934,0.9866277433083382,0.0012193104550290062
27,2.4223944187164306,0.017810627811054042,0.008920097351074218,0.00022041065091451875,7,0.8,"{'classify__max_depth': 7, 'classify__subsample': 0.8}",0.8898565573770492,0.8985655737704918,0.8939549180327869,0.8924180327868853,0.9031266017426961,0.8955843367419819,0.0047172338945708795,27,0.9873190726271295,0.9870628922761624,0.9870628922761624,0.9882157038555143,0.9862961065573771,0.9871913335184692,0.0006164539698332702
28,2.643972969055176,0.025256504094101066,0.008840608596801757,0.0002994797932166477,7,0.9,"{'classify__max_depth': 7, 'classify__subsample': 0.9}",0.8883196721311475,0.9016393442622951,0.8970286885245902,0.8944672131147541,0.9072270630445926,0.8977363962154759,0.006405760862218001,18,0.9893685154348661,0.9871909824516459,0.9873190726271295,0.9871909824516459,0.9877049180327869,0.9877548941996148,0.0008285172864995713
29,2.84516282081604,0.0027144183278120563,0.008936119079589844,0.000322940421737561,7,1.0,"{'classify__max_depth': 7, 'classify__subsample': 1.0}",0.8903688524590164,0.8944672131147541,0.8995901639344263,0.8934426229508197,0.902101486417222,0.8959940677752476,0.004259499342756809,25,0.9873190726271295,0.9875752529780966,0.9875752529780966,0.9864224413987447,0.9880891393442623,0.9873962318652658,0.0005474375421625488
