,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classify__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.012952280044555665,0.0008080442779211161,0.09708662033081054,0.0019938918966329825,3,{'classify__n_neighbors': 3},0.9793994413407822,0.979050279329609,0.9800977653631285,0.9779951100244498,0.9745022703457912,0.9782089732807522,0.0019737238783926665,4,0.9841976602060416,0.9851580233979396,0.9832372970141435,0.985421213443911,0.9855085115670013,0.9847045411258074,0.0008689496421568369
1,0.012527942657470703,0.0003732648867864578,0.10044364929199219,0.001815366183251274,5,{'classify__n_neighbors': 5},0.9800977653631285,0.9807960893854749,0.9787011173184358,0.9786936779601816,0.9755501222493888,0.9787677544553219,0.001802562423416528,2,0.9818404050986554,0.9819277108433735,0.9821896280775275,0.98271497162811,0.9830641641204714,0.9823473759536275,0.00047051769382144707
2,0.012780141830444337,0.0004632518859377052,0.1054044246673584,0.0020535961863665476,7,{'classify__n_neighbors': 7},0.979050279329609,0.9797486033519553,0.9793994413407822,0.9786936779601816,0.9755501222493888,0.9784884248463834,0.0015105914319578399,3,0.9802689016937315,0.9807054304173215,0.9805308189278854,0.9809690091663029,0.9814054997817547,0.9807759319973993,0.00038878400345886333
3,0.012813425064086914,0.0005844008244607785,0.10682892799377441,0.002899236897899575,9,{'classify__n_neighbors': 9},0.979050279329609,0.9793994413407822,0.9776536312849162,0.9793922458959133,0.974851554313657,0.9780694304329757,0.001732538598283246,5,0.9801815959490134,0.9797450672254234,0.9793958442465515,0.9798341335661284,0.9809690091663029,0.980025130030684,0.0005340982734909131
4,0.01239013671875,0.00020334016022007415,0.11102042198181153,0.00243064822871192,11,{'classify__n_neighbors': 11},0.9804469273743017,0.9804469273743017,0.9776536312849162,0.9786936779601816,0.9765979741529863,0.9787678276293376,0.0015227572152689862,1,0.9793085385018334,0.9793085385018334,0.9796577614807054,0.9793976429506766,0.9803579223046704,0.9796060807479439,0.00039710092327527357
